Date,Location,Country,Sea Level Rise
27:58.5,Gonzalesfurt,Uruguay,-0.465242198
37:41.7,Heatherside,Malawi,0.051666915
47:25.0,Gateston,Puerto Rico,-0.455716512
57:08.3,Royview,Sweden,0.9332994072060194
06:51.5,Mccoytown,Iceland,0.7369716032742641
16:34.8,Port Rhonda,Kenya,-1.969578872
26:18.0,West Reneeport,Nauru,1.4810035094007268
36:01.3,Port Dustinport,Portugal,-2.131811337
45:44.6,West Richard,Suriname,0.705488523
55:27.8,Lake Nicholasshire,Japan,1.1968158377443712
05:11.1,Lake Karen,Marshall Islands,-2.507995502
14:54.3,Watsonshire,Sao Tome and Principe,-0.115976668
24:37.6,New Phillip,Uzbekistan,-1.532066443
34:20.8,South Lindseymouth,Macao,1.6615884792935907
44:04.1,Reyesshire,Chile,-1.348669853
53:47.4,Ericatown,Central African Republic,0.8328110178336517
03:30.6,East Jeremiah,Vietnam,-0.618948962
13:13.9,New Kellyfort,Argentina,-1.057498224
22:57.1,Johnnyside,Kenya,0.1210209467876081
32:40.4,Richardbury,Niger,0.2763077736699236
42:23.7,North Leah,New Zealand,-0.267639192
52:06.9,New Joseph,Nepal,0.24761756414969874
01:50.2,New Jeffrey,Japan,0.16507271887564723
11:33.4,Cathyton,Cameroon,-0.289786339
21:16.7,New Nicholasside,Uzbekistan,-2.012910376
30:59.9,Aaronside,Tanzania,1.0444028345524243
40:43.2,East Robert,Burkina Faso,0.9140958799946577
50:26.5,Stanleybury,Nauru,0.3609950520063386
00:09.7,South Darren,Costa Rica,0.9281938677966611
09:53.0,Nicholashaven,Egypt,0.7044584683914062
19:36.2,New Abigail,Brazil,-1.466813291
29:19.5,Taylorborough,Slovenia,-0.842233361
39:02.8,South Jenniferburgh,Liechtenstein,-0.025358784
48:46.0,New Angelaton,Montenegro,-0.702363797
58:29.3,Greenechester,French Southern Territories,0.6339786732878098
08:12.5,Moraborough,Liechtenstein,-0.257759542
17:55.8,Torresfurt,Congo,-2.218126761
27:39.0,West Robertville,Turkey,0.30203432094220856
37:22.3,Brendabury,Papua New Guinea,-2.748278333
47:05.6,Adamsburgh,Grenada,-0.301147689
56:48.8,Watsonberg,Myanmar,0.086300074
06:32.1,Armstrongfurt,Turkey,-1.838068402
16:15.3,Port Ronaldtown,Bulgaria,0.6964463358274154
25:58.6,North Sandra,Israel,0.5735996855468127
35:41.9,East Jaredland,French Southern Territories,0.3600547439261014
45:25.1,South Donald,Bahrain,1.6883368333454107
55:08.4,Parkerton,Paraguay,-0.791457423
04:51.6,Amychester,Faroe Islands,0.45148221497611857
14:34.9,North Susanburgh,Cape Verde,-0.267745739
24:18.1,Francisbury,Thailand,0.6107130333857708
34:01.4,Lake Joelborough,Northern Mariana Islands,1.137355256
43:44.7,Port Matthewchester,Saint Helena,0.8226678225788188
53:27.9,Thomasview,Armenia,-0.785817232
03:11.2,Lake Kevin,Cayman Islands,-0.018210865
12:54.4,Henryburgh,Poland,-0.460922202
22:37.7,North Brittany,San Marino,-0.89940281
32:21.0,Potterburgh,Svalbard & Jan Mayen Islands,1.0094590868113724
42:04.2,Burtonbury,France,0.001178697
51:47.5,Adamland,Grenada,-3.420127746
01:30.7,South Jonathan,Andorra,1.4370132529150987
11:14.0,Morriston,Congo,-1.195226674
20:57.2,Rosalesfurt,Suriname,0.3267553693053292
30:40.5,West Susanfurt,Congo,1.727305062548705
40:23.8,Melodyfurt,France,2.417571690388988
50:07.0,East Teresaberg,Mali,1.606379347893011
59:50.3,Mejiafurt,Kiribati,1.2299118128945186
09:33.5,Lake Jessica,Nigeria,0.17373359374829492
19:16.8,Lake Tammychester,Madagascar,-0.363102499
29:00.1,East Andrew,French Guiana,0.17058393961933194
38:43.3,Deborahland,Malaysia,0.16339744042855345
48:26.6,East Troy,Jersey,0.2930755775695049
58:09.8,Smithfurt,Guam,0.3109876854986884
07:53.1,North Thomas,Saint Vincent and the Grenadines,-0.665033633
17:36.3,West Jenniferborough,Afghanistan,-0.52170119
27:19.6,Lake Laurafurt,Haiti,1.6313432814289306
37:02.9,Michaelshire,Paraguay,0.2638381890029939
46:46.1,New Donnafort,Puerto Rico,-1.022076911
56:29.4,North Christyberg,Luxembourg,-1.054063175
06:12.6,Lake Shellyburgh,South Georgia and the South Sandwich Islands,0.9274556308028872
15:55.9,North Miguel,Eritrea,0.3069345524190306
25:39.2,East Fernandoshire,Jersey,1.1241910146835654
35:22.4,Pittmanchester,Montserrat,1.136849009361034
45:05.7,Mercadostad,Morocco,-0.233513698
54:48.9,Lewisland,Nauru,-0.121787636
04:32.2,East Kathleenport,United States Minor Outlying Islands,-0.719856615
14:15.4,South Thomasfurt,American Samoa,0.3364203043390013
23:58.7,West Brian,France,0.6968278428436872
33:42.0,South Devon,Yemen,0.33196771303944356
43:25.2,Lake Adam,Iran,1.0517387856416713
53:08.5,Bridgesfurt,Guyana,0.6394098123657089
02:51.7,North Davidfort,Seychelles,-0.82301591
12:35.0,Angeltown,Zambia,-0.357976987
22:18.3,Port Joshua,Portugal,1.141380921882922
32:01.5,New Ryan,Saint Vincent and the Grenadines,0.7498344100559384
41:44.8,Reedville,Netherlands,-0.802531974
51:28.0,Port Haydentown,India,-0.376124315
01:11.3,Port Janet,United States Minor Outlying Islands,-0.587552605
10:54.5,Williamton,Heard Island and McDonald Islands,-0.539476556
20:37.8,Port Traceychester,Brunei Darussalam,1.2673394981780455
30:21.1,Marshallshire,Malawi,-1.087161754
40:04.3,Butlerton,Bosnia and Herzegovina,-0.324883181
49:47.6,Christophershire,Venezuela,1.3121741140136636
59:30.8,West Gregory,Cook Islands,0.48840957797514717
09:14.1,Port Melissa,Maldives,0.5003625204686449
18:57.4,Payneview,Belize,-0.546587193
28:40.6,Mosesview,Turks and Caicos Islands,-0.376600822
38:23.9,New Jean,Solomon Islands,-0.109690227
48:07.1,New Brandyborough,Swaziland,-0.494311515
57:50.4,Penningtonberg,British Virgin Islands,1.0105783986328498
07:33.6,Wilsonbury,Central African Republic,-0.898517401
17:16.9,South Lindamouth,Argentina,1.1402005093756065
27:00.2,North Jodimouth,Sao Tome and Principe,-0.754006218
36:43.4,North Gabrielafurt,Peru,0.14278629249704528
46:26.7,West Leeland,Albania,-1.125418524
56:09.9,Coreybury,United Arab Emirates,0.6740453716155613
05:53.2,Stevenburgh,South Africa,2.2915371670980256
15:36.5,Angelicaside,Switzerland,-0.118767222
25:19.7,Marisafort,India,1.4901221487962402
35:03.0,Garciaberg,Mexico,0.700801267
44:46.2,East Jordan,Bangladesh,-1.22785842
54:29.5,Lake Kimberlymouth,Thailand,0.3420280298370431
04:12.7,Ianfort,Indonesia,1.572435086807485
13:56.0,Acostaport,Bermuda,-1.031750896
23:39.3,Christinafurt,Gibraltar,-0.036885388
33:22.5,South Stephenton,Bosnia and Herzegovina,-0.523808603
43:05.8,South William,Uganda,-0.56959903
52:49.0,Tracymouth,United States Minor Outlying Islands,1.1993012713438347
02:32.3,North Thomas,Bosnia and Herzegovina,-0.605408194
12:15.6,South Katherinefurt,Brazil,0.043892335089913574
21:58.8,New Aliciastad,Australia,0.24878295975300121
31:42.1,East Mackenzie,Liechtenstein,-0.333633302
41:25.3,Port Sandrafurt,Nauru,0.7143016104706175
51:08.6,North Kimview,Hong Kong,-2.206968565
00:51.8,New Dawnside,Spain,1.0207685047626869
10:35.1,Suttonstad,Palau,-0.340359772
20:18.4,Scottfurt,Wallis and Futuna,2.0122742423290583
30:01.6,Darrylland,Mexico,0.5318887147136832
39:44.9,Armstrongport,Mauritania,0.11856253117767585
49:28.1,New Robert,Gambia,-0.323108234
59:11.4,Lucerohaven,Bahamas,1.9131912289046513
08:54.7,Codymouth,Kenya,0.28373532907204047
18:37.9,East Alexander,Cayman Islands,-0.369745757
28:21.2,East Tylerfort,Uzbekistan,0.20398856297542983
38:04.4,Victoriafort,Uruguay,-0.308492792
47:47.7,Lake James,Montserrat,0.0722495
57:30.9,West Ruthmouth,Mexico,-0.237450601
07:14.2,Ryanmouth,United States of America,-0.489247112
16:57.5,Flemingshire,New Zealand,-0.263622144
26:40.7,North Teresa,Madagascar,0.7626674628534849
36:24.0,Lake Aprilmouth,Papua New Guinea,-1.663149231
46:07.2,Ericastad,Uganda,-1.696241481
55:50.5,New Sarahstad,Bulgaria,0.019442174983839274
05:33.8,Port Dale,Switzerland,0.8086547903367152
15:17.0,Herringchester,Sao Tome and Principe,-0.092322357
25:00.3,Gregorytown,Mongolia,0.5452366600173476
34:43.5,East Tracyport,Anguilla,0.6018457752151617
44:26.8,East Rebeccaburgh,Serbia,0.24055988170850742
54:10.0,Mcdonaldmouth,United Kingdom,0.36326806886346047
03:53.3,Aguilarmouth,Philippines,-0.291563608
13:36.6,Lewishaven,Nicaragua,0.41033938977184603
23:19.8,Lake Taramouth,Croatia,-0.460641993
33:03.1,Mayhaven,Israel,-0.116807899
42:46.3,South Angela,Honduras,-1.00709386
52:29.6,Port Thomasfort,Monaco,0.7820387886568005
02:12.9,South Megantown,Zimbabwe,-1.513760715
11:56.1,Kimberlystad,Christmas Island,0.5266878853840982
21:39.4,South Angelica,Philippines,0.2940424189435514
31:22.6,East Michele,Norfolk Island,0.46335417
41:05.9,Chaseview,Kiribati,0.26614817846244854
50:49.1,Lisafort,American Samoa,0.9314330074701761
00:32.4,West Leonard,Slovakia (Slovak Republic),-0.189877172
10:15.7,South Amy,Netherlands,-1.03632807
19:58.9,Ferrellmouth,Taiwan,0.3357788050667683
29:42.2,Martinview,Iraq,1.175190439988724
39:25.4,Bridgettown,Thailand,0.6938985159615685
49:08.7,Lake Miguel,France,1.9559676709253508
58:52.0,Colleenburgh,Turks and Caicos Islands,-0.606485888
08:35.2,Gomezfort,Senegal,0.4791850809167206
18:18.5,North Amanda,Saint Vincent and the Grenadines,0.5240130665961883
28:01.7,South Edwardland,Timor-Leste,-0.081789728
37:45.0,Samuelville,Afghanistan,-0.859022192
47:28.2,Michaelmouth,Azerbaijan,0.088357771
57:11.5,Blackchester,Russian Federation,0.8946662100574524
06:54.8,Timothyfort,Bulgaria,-2.117359094
16:38.0,North Nathan,Lesotho,0.8470236773362729
26:21.3,West Julie,Tuvalu,0.18302904639548798
36:04.5,Lake Jordanhaven,Holy See (Vatican City State),-0.885754735
45:47.8,Port Marcusville,Saint Lucia,-0.609441873
55:31.1,New James,Turkmenistan,0.922256661
05:14.3,Howardmouth,Albania,0.8736176892156364
14:57.6,Clarkmouth,Comoros,-0.741581753
24:40.8,South Tonyside,Slovakia (Slovak Republic),0.515095932
34:24.1,North Renee,Antarctica (the territory South of 60 deg S),-0.03097668
44:07.3,Williamtown,Cayman Islands,0.10159586274528676
53:50.6,New Christopherfort,Antigua and Barbuda,0.5654968925924384
03:33.9,South Brandonland,Venezuela,1.4706701435907457
13:17.1,Lake Wendy,Lesotho,0.8915522678594244
23:00.4,North Leah,Dominica,-0.988687223
32:43.6,South Danny,Azerbaijan,0.5600870044419185
42:26.9,Longport,Grenada,1.1929461953621572
52:10.2,New Kimberlyfurt,Argentina,-0.23686238
01:53.4,Bishopmouth,Cape Verde,-1.294742944
11:36.7,West Kimberlyberg,Gambia,-1.025817112
21:19.9,Paulstad,Cote d'Ivoire,0.1760824021000634
31:03.2,West Wendy,Guadeloupe,1.939782734516042
40:46.4,Campbellville,Syrian Arab Republic,1.439133241424482
50:29.7,New Courtneyborough,Armenia,0.3970203535899023
00:13.0,Sarahland,Jamaica,0.6498232375615309
09:56.2,East Stephanie,Angola,-0.414952519
19:39.5,West Ericberg,China,-1.161901739
29:22.7,West Angelaside,Cocos (Keeling) Islands,0.001376172
39:06.0,North Kristiview,Tuvalu,-0.897873542
48:49.3,Lake Elizabeth,Antigua and Barbuda,0.22602666090866175
58:32.5,Jeffreyview,Lesotho,-0.848672357
08:15.8,Jennaland,Saint Vincent and the Grenadines,-0.258046902
17:59.0,New Kevinstad,Norfolk Island,1.0562327417536974
27:42.3,Micheleborough,Heard Island and McDonald Islands,-0.63782261
37:25.5,New Rachel,Guadeloupe,0.896054414
47:08.8,Sheltonfurt,Peru,-1.10828055
56:52.1,West Jessicamouth,Eritrea,1.1247847194451888
06:35.3,Raymondport,Latvia,0.029711054
16:18.6,Hudsonstad,Angola,-0.606617358
26:01.8,Port Raymond,Trinidad and Tobago,0.49662484267144186
35:45.1,West Kimberly,Sri Lanka,0.36810793648357093
45:28.4,Port Courtney,Micronesia,0.13191348495343588
55:11.6,Alyssamouth,Hong Kong,0.935964056
04:54.9,North Bobbystad,Malaysia,0.39060372726446335
14:38.1,Port Kevinville,Oman,1.2400699404051725
24:21.4,East James,Netherlands Antilles,0.8840129582317157
34:04.6,Sarafurt,South Africa,-1.177338915
43:47.9,Patrickhaven,Mauritius,-0.141414628
53:31.2,Brownville,French Guiana,0.5724104200562978
03:14.4,New Ambermouth,Sri Lanka,1.820658341698971
12:57.7,New Zoe,Liechtenstein,0.7385274568623204
22:40.9,Longfort,Sao Tome and Principe,-1.480839966
32:24.2,Port Trevorburgh,Denmark,-0.870349288
42:07.5,South Debrashire,China,-0.379093061
51:50.7,North Jeffrey,South Africa,-0.619316229
01:34.0,North Bobby,Montserrat,1.060250022550144
11:17.2,Blackwelltown,Hong Kong,-2.031446344
21:00.5,Dennisborough,Anguilla,0.49856302572901545
30:43.7,Davilachester,Austria,-0.140777611
40:27.0,South Diane,French Guiana,1.2398861601260671
50:10.3,Warnerview,Anguilla,0.22959621254763304
59:53.5,Lesliefurt,Nepal,-0.174736328
09:36.8,Jacobland,India,-0.556386492
19:20.0,Port Curtis,Jordan,-0.627008548
29:03.3,Andersonville,Montenegro,-0.432775122
38:46.6,North Timothyton,Azerbaijan,-0.754609788
48:29.8,Johnsonborough,Reunion,0.6853727475753327
58:13.1,Kevinhaven,Namibia,-1.785525115
07:56.3,New Roberta,Bouvet Island (Bouvetoya),-0.613882773
17:39.6,Lewisburgh,Singapore,-1.587688988
27:22.8,Port Adamview,Niger,0.42232818991585713
37:06.1,North Peterberg,Botswana,0.15697280685226492
46:49.4,South Kimberlyshire,India,-0.046268181
56:32.6,Tracistad,Haiti,0.17698807544312323
06:15.9,Port Jessicaview,Kenya,0.049223488
15:59.1,Nelsonland,Monaco,-0.177962759
25:42.4,North Samanthashire,Saint Martin,1.0120691215662871
35:25.7,West Courtneyside,Nigeria,1.936810485207032
45:08.9,Cookstad,Kiribati,1.9197829997597693
54:52.2,Carrchester,Switzerland,-1.32392448
04:35.4,New Cherylchester,Turkey,-0.070814603
14:18.7,East Fernando,Saint Lucia,0.089667031
24:01.9,North Nathanland,Brunei Darussalam,1.247347887340087
33:45.2,Samanthashire,Israel,0.064524074
43:28.5,Jesseberg,Ecuador,0.9531303738814524
53:11.7,New Joseph,Belize,-0.606882879
02:55.0,Wilkinsmouth,Qatar,-0.668970826
12:38.2,South Ninaton,Canada,1.5163793534431957
22:21.5,Lorettafurt,Faroe Islands,0.5641528622864737
32:04.8,East Juantown,Lao People's Democratic Republic,0.6190864327302358
41:48.0,West Jesse,Antigua and Barbuda,0.674223394
51:31.3,Combshaven,Andorra,-0.037602943
01:14.5,South Pamela,Cambodia,-1.843133681
10:57.8,Jameschester,Botswana,-0.54888385
20:41.0,Torreshaven,Ghana,1.265177357970734
30:24.3,Guyside,Iceland,-0.259167081
40:07.6,Haneyland,Netherlands Antilles,0.9761235447673405
49:50.8,Thompsonton,Saint Barthelemy,0.087422539
59:34.1,Anamouth,Samoa,1.500691408641323
09:17.3,North Ginahaven,Bangladesh,-1.167054783
19:00.6,Port Steven,Thailand,1.0344587741791558
28:43.9,East Mark,Central African Republic,0.7635228855596222
38:27.1,Port Travisside,Sao Tome and Principe,0.35520711215882694
48:10.4,North Victoriaside,Falkland Islands (Malvinas),-1.381266705
57:53.6,Jonathanland,Pakistan,2.1393561469933977
07:36.9,Mariemouth,Panama,-0.736596311
17:20.1,Amberstad,Switzerland,-1.605114769
27:03.4,Maryfort,Saudi Arabia,1.7474488530719499
36:46.7,Port Davidside,Taiwan,1.543063117653084
46:29.9,South Michelleburgh,Tajikistan,-1.863247941
56:13.2,West Pamelachester,Guinea,-0.110736682
05:56.4,North Ashleyton,Pitcairn Islands,1.2569061093882965
15:39.7,East Laura,Guernsey,-0.75337286
25:23.0,South Ianview,Denmark,1.0719516689167679
35:06.2,West Shawnfort,Saint Vincent and the Grenadines,0.43758431719340046
44:49.5,Davidview,Sao Tome and Principe,-0.435776183
54:32.7,North Brittanyberg,Montserrat,-1.663815756
04:16.0,Carlamouth,Ghana,-0.465589081
13:59.2,Port Vanessa,Colombia,-0.853596134
23:42.5,Andersonchester,Luxembourg,2.1192214738382837
33:25.8,Jacksonside,Netherlands Antilles,-1.00838917
43:09.0,Roblesport,Guinea,-0.146932931
52:52.3,Gravesberg,Greece,0.6756971807282881
02:35.5,Lake Ryan,Western Sahara,-0.116682498
12:18.8,Jonathanville,Saint Vincent and the Grenadines,0.6724931928166935
22:02.1,Ruizburgh,Gibraltar,-0.918827322
31:45.3,East Jaimeport,Latvia,0.4184754307413722
41:28.6,Aaronton,Iceland,-2.001500126
51:11.8,West Lisa,American Samoa,-0.427172416
00:55.1,Allenchester,Zimbabwe,-1.672364606
10:38.3,New Kathrynborough,Burkina Faso,-0.757993663
20:21.6,New Kathy,Oman,-0.344707573
30:04.9,East Lauraborough,Kazakhstan,-1.664944679
39:48.1,Lake Jacob,Senegal,-1.173337617
49:31.4,Lake Shawn,Aruba,-0.954024286
59:14.6,North Kyle,Vietnam,-0.2615098
08:57.9,Laurenmouth,United Kingdom,0.8942011673501009
18:41.2,Conwayberg,Australia,0.9675134469292166
28:24.4,Boydton,Swaziland,1.5962126050145153
38:07.7,Sharpmouth,Korea,-0.502310964
47:50.9,Hamptontown,Korea,-0.255312473
57:34.2,East Dominiqueshire,American Samoa,0.2901349565168016
07:17.4,South Michaelmouth,Portugal,0.5307206577797972
17:00.7,Adamsburgh,Wallis and Futuna,-1.818964375
26:44.0,South David,Austria,1.3326650476504402
36:27.2,Pearsonborough,Maldives,0.7781668211000001
46:10.5,Tiffanytown,United States Virgin Islands,0.6957387787406147
55:53.7,Rebeccaport,Wallis and Futuna,1.1492106920893639
05:37.0,West Rickyfurt,Lesotho,-1.918526864
15:20.3,Lake Jasonberg,United Arab Emirates,-2.288828311
25:03.5,Ortizstad,Bhutan,-1.37095747
34:46.8,Lake Kathleenmouth,Dominican Republic,-0.338335879
44:30.0,Barnesborough,Antarctica (the territory South of 60 deg S),0.15403923740521505
54:13.3,Lake William,Sao Tome and Principe,1.4756628483350536
03:56.5,Marcusport,Northern Mariana Islands,0.5276194450599654
13:39.8,Baileychester,Mongolia,-0.737877686
23:23.1,Matthewstown,Antigua and Barbuda,-0.4611323
33:06.3,North Thomasland,Turkmenistan,-0.589205495
42:49.6,Aguilarfort,Mauritius,0.4445583553019186
52:32.8,East Steven,French Guiana,-0.104864405
02:16.1,East Bethany,Russian Federation,1.3704909863657957
11:59.4,Nixonville,Lesotho,0.1949519922750105
21:42.6,Michaeltown,Turkmenistan,-0.82601585
31:25.9,Wilsonshire,Australia,1.8997601221029778
41:09.1,Nguyenfurt,Central African Republic,-0.18742282
50:52.4,Kimberlymouth,Honduras,1.8000466219166615
00:35.6,Kristinaside,Faroe Islands,0.3697522158665661
10:18.9,West Sharonhaven,Poland,1.5544250603233776
20:02.2,East Daniel,Djibouti,0.820503382
29:45.4,Butlerhaven,Jamaica,-1.961459636
39:28.7,Hutchinsonport,Myanmar,0.23389846228213246
49:11.9,New Lacey,Cameroon,-0.086268022
58:55.2,North Nicholasfort,Seychelles,2.6238002761830126
08:38.5,Patriciashire,Trinidad and Tobago,-0.242613008
18:21.7,New Christian,Bermuda,-1.242703741
28:05.0,Christineborough,Angola,1.094835860360077
37:48.2,East Susanfurt,Saint Lucia,-1.841950956
47:31.5,East Janiceside,Kuwait,0.8455218447366224
57:14.7,Lake Sydneymouth,Costa Rica,-0.269940826
06:58.0,Higginsberg,Austria,-1.232507483
16:41.3,East Michael,Turkmenistan,-0.674737295
26:24.5,Matthewland,Cameroon,-0.373002246
36:07.8,Transtad,Mauritius,-0.159750645
45:51.0,West Timothyland,Bosnia and Herzegovina,0.010188960621927586
55:34.3,Port Nancy,Costa Rica,-0.572260968
05:17.6,East Meganshire,Bahrain,2.404841338994486
15:00.8,East Pamela,Tunisia,-0.791921449
24:44.1,Port Tina,Papua New Guinea,-1.038652028
34:27.3,North Elizabeth,Trinidad and Tobago,-1.284794499
44:10.6,South Meredithmouth,Norfolk Island,-0.224647926
53:53.8,Amyfort,Gibraltar,-0.718366326
03:37.1,Acostaport,Bahamas,0.3165770586605615
13:20.4,Harrisport,Turks and Caicos Islands,-1.043839548
23:03.6,South Marcus,Dominica,-0.505223424
32:46.9,Sheltontown,Nepal,0.2379335492719345
42:30.1,Jodifurt,Cambodia,1.8831403103315472
52:13.4,Port Elizabethchester,Liechtenstein,1.0372963392180767
01:56.7,Jesusburgh,Montserrat,-0.022743337
11:39.9,Leahview,New Zealand,-1.450593239
21:23.2,North Matthewville,British Indian Ocean Territory (Chagos Archipelago),1.0626414934001218
31:06.4,Ochoafort,Iran,-0.7579206
40:49.7,Sandramouth,Saudi Arabia,-0.271426251
50:32.9,Shirleyfort,Saint Lucia,-0.554114413
00:16.2,Lake Amber,Canada,-0.614544835
09:59.5,Caseview,Kenya,0.055723032056381926
19:42.7,Pachecoland,Christmas Island,1.000946713674748
29:26.0,New Kathleen,Iraq,0.4443664002487387
39:09.2,Jessicaview,Samoa,-0.909780999
48:52.5,Port Susanshire,Lesotho,1.111482528045339
58:35.8,West Melindaborough,Northern Mariana Islands,1.0163300456946451
08:19.0,Tanyamouth,Tunisia,0.030539641735672043
18:02.3,South Natasha,Korea,-0.258376671
27:45.5,Robertshire,Philippines,1.4244076297899742
